name,att1,att2,att3,att4,att5,att6,is_train,target,prediction
1684,2.0,0.0,2.0,128.7848614,1.20167433,1649.75622385,1,8,
612,0.0,3.0,1.0,193.0108614,1.91072771,11054.80295487,1,3,
1118,0.0,3.0,1.0,201.0168614,2.10454999,13094.210522,1,5,
73,1.0,0.0,0.0,128.9248614,1.20101124,1605.44856508,1,0,
1364,1.0,1.0,1.0,134.4988614,1.44755578,3773.01158085,1,6,
1342,1.0,1.0,1.0,131.9108614,1.34013465,2746.5139267,1,6,
1852,1.0,1.0,1.0,161.2028614,1.66942096,5656.88277755,1,9,
177,1.0,0.0,0.0,128.1468614,1.2124174,1726.83576108,1,0,
1857,1.0,1.0,1.0,129.3308614,1.29150411,2478.48767402,1,9,
103,1.0,0.0,0.0,134.7468614,1.32258533,1753.23620453,1,0,
1159,0.0,3.0,1.0,205.1838614,2.3571087,12791.59489034,1,5,
367,0.0,2.0,0.0,133.9288614,1.25726078,3290.01705887,1,1,
1672,2.0,0.0,2.0,135.7728614,1.32229105,2157.83265102,1,8,
1748,2.0,0.0,2.0,132.0268614,1.25764356,2090.13903434,1,8,
1599,0.0,3.0,1.0,148.8728614,1.63718462,5111.11826856,1,7,
1422,0.0,2.0,0.0,148.4588614,1.70829928,5631.35960126,1,7,
1279,1.0,1.0,1.0,140.4038614,1.63060254,3943.38056624,1,6,
517,0.0,2.0,0.0,187.7768614,1.9672889,10303.50151967,1,2,
1066,0.0,3.0,1.0,193.6648614,1.90434653,13225.58060665,1,5,
311,0.0,3.0,1.0,127.4698614,1.44646638,3753.58989146,1,1,
1935,1.0,1.0,1.0,128.2308614,1.30955987,2741.03901,1,9,
1213,1.0,1.0,1.0,171.9968614,1.78602449,6515.44558864,1,6,
1850,1.0,1.0,1.0,133.1268614,1.33697184,2968.13187325,1,9,
1061,0.0,2.0,0.0,180.2258614,1.94679396,11082.96232739,1,5,
210,0.0,3.0,1.0,141.2228614,1.40411324,4416.10374745,1,1,
485,0.0,3.0,1.0,197.5928614,2.01003282,11201.39653849,1,2,
572,0.0,2.0,0.0,190.2988614,1.98551224,11316.46608379,1,2,
1444,0.0,2.0,0.0,164.3208614,1.82802565,7234.66522322,1,7,
158,1.0,0.0,0.0,126.3948614,1.26536039,1803.28720088,1,0,
10,1.0,0.0,0.0,128.6848614,1.31939425,1624.01155591,1,0,
323,0.0,3.0,0.0,139.3948614,1.37995148,3790.13595287,1,1,
590,0.0,2.0,0.0,162.1798614,1.83885154,8592.08414686,1,2,
238,0.0,2.0,0.0,142.3888614,1.40355403,3740.2003144,1,1,
1023,0.0,2.0,0.0,194.8228614,1.93223847,11839.82989873,1,5,
1944,1.0,1.0,1.0,137.2208614,1.50904525,3737.86499584,1,9,
765,0.0,4.0,2.0,172.4688614,1.92466583,10098.77683572,1,3,
1878,1.0,1.0,1.0,136.7908614,1.38433641,3384.28945986,1,9,
1979,1.0,1.0,1.0,131.8868614,1.36766818,3046.96522533,1,9,
1301,1.0,1.0,1.0,134.2108614,1.30630049,3064.86362428,1,6,
347,0.0,2.0,0.0,130.0928614,1.41567609,3100.75554464,1,1,
43,1.0,0.0,0.0,132.9768614,1.30284839,1628.67982628,1,0,
392,0.0,2.0,0.0,133.8628614,1.28543397,2644.12550091,1,1,
1120,0.0,2.0,0.0,159.6338614,1.78143368,6340.38078721,1,5,
852,0.0,3.0,1.0,162.7248614,1.82740285,9359.88244691,1,4,
431,0.0,2.0,0.0,200.9428614,2.11105728,12115.81579562,1,2,
1964,1.0,1.0,1.0,134.7808614,1.42489643,3456.04683324,1,9,
788,0.0,3.0,1.0,158.6408614,1.70243721,6889.13315418,1,3,
1997,1.0,1.0,1.0,134.6728614,1.54198735,3766.76322195,1,9,
1978,1.0,1.0,1.0,135.0448614,1.33936477,3242.8086737,1,9,
967,0.0,3.0,1.0,148.6908614,1.70954721,6028.28150127,1,4,
1981,1.0,1.0,1.0,150.5928614,1.49449261,5004.58936897,1,9,
100,1.0,0.0,0.0,134.0108614,1.27004236,1758.9687515,1,0,
451,0.0,2.0,0.0,162.4038614,1.61671567,6738.52857654,1,2,
1503,0.0,3.0,1.0,161.5188614,1.76423078,6808.95811513,1,7,
446,0.0,2.0,0.0,169.3828614,1.92519257,8596.95747912,1,2,
105,1.0,0.0,0.0,134.3908614,1.279433,1651.89169277,1,0,
1270,1.0,1.0,1.0,146.6248614,1.57806292,4312.65268701,1,6,
965,0.0,3.0,1.0,165.1728614,1.79608228,8123.28509046,1,4,
58,1.0,0.0,0.0,133.3068614,1.30765993,1829.5297413,1,0,
93,1.0,0.0,0.0,136.6488614,1.27365953,1712.3832063,1,0,
426,0.0,3.0,1.0,184.4928614,2.02429548,9561.24641563,1,2,
1760,2.0,0.0,2.0,131.2568614,1.25605077,1709.86694476,1,8,
263,0.0,3.0,1.0,139.6588614,1.38427079,4088.05286275,1,1,
623,0.0,2.0,0.0,155.8868614,1.75200083,6437.85793371,1,3,
1887,1.0,1.0,1.0,141.4628614,1.42794667,3822.6186301,1,9,
1177,0.0,3.0,1.0,191.1598614,1.98636032,12188.13366522,1,5,
286,0.0,3.0,1.0,130.8188614,1.31881705,3223.86944887,1,1,
843,0.0,3.0,1.0,154.7868614,1.77229012,6892.6432378,1,4,
1849,1.0,1.0,1.0,162.7908614,1.70551713,5963.33720493,1,9,
1929,1.0,1.0,1.0,148.4508614,1.62392874,4380.41853474,1,9,
676,0.0,4.0,2.0,191.3988614,2.07971809,11453.37389317,1,3,
1768,2.0,0.0,2.0,136.1288614,1.32496875,2154.67299853,1,8,
1062,0.0,2.0,0.0,157.4748614,1.85417344,8127.9897228,1,5,
102,1.0,0.0,0.0,131.5548614,1.29439272,1768.84941731,1,0,
1440,0.0,2.0,0.0,142.0908614,1.63911952,4859.75767075,1,7,
1302,1.0,1.0,1.0,155.0088614,1.65391432,5159.22849324,1,6,
1457,0.0,2.0,0.0,170.2928614,1.9277278,7822.51754013,1,7,
1908,1.0,1.0,1.0,135.3268614,1.37573161,2986.02659506,1,9,
784,0.0,3.0,1.0,191.5228614,2.13396197,10939.17494133,1,3,
1325,1.0,1.0,1.0,134.8388614,1.44283857,3505.648025,1,6,
21,1.0,0.0,0.0,128.8008614,1.24259837,1519.8470536,1,0,
542,0.0,2.0,0.0,189.8188614,2.01956004,9573.0691893,1,2,
755,0.0,3.0,1.0,183.6748614,1.95003514,10405.73153312,1,3,
1952,0.0,2.0,0.0,183.9068614,1.97643888,9575.1665802,1,9,
51,1.0,0.0,0.0,134.8048614,1.29223553,1619.93300457,1,0,
1803,1.0,1.0,1.0,133.4908614,1.47363529,3724.80945247,1,9,
1734,2.0,0.0,2.0,136.2768614,1.39815813,2337.21906669,1,8,
1316,1.0,1.0,1.0,133.7808614,1.44509656,3121.22425902,1,6,
1225,1.0,1.0,1.0,136.6488614,1.4674947,3665.44948044,1,6,
1933,1.0,1.0,1.0,133.5648614,1.34908708,3301.98982923,1,9,
276,0.0,3.0,1.0,136.3188614,1.43213311,3775.71455581,1,1,
1500,0.0,2.0,0.0,148.7568614,1.70888729,5074.98102426,1,7,
1556,0.0,2.0,0.0,150.5348614,1.60388471,5077.80881589,1,7,
335,0.0,2.0,0.0,141.0248614,1.3173262,2880.77025986,1,1,
1869,1.0,1.0,1.0,141.5288614,1.5355598,3979.06929035,1,9,
218,0.0,2.0,0.0,130.5708614,1.24805079,2838.26878575,1,1,
1402,0.0,2.0,0.0,182.9788614,1.85176333,8128.64682645,1,7,
1792,2.0,0.0,2.0,133.2588614,1.2523588,1958.51186319,1,8,
36,1.0,0.0,0.0,129.1648614,1.23461166,1630.91695037,1,0,
241,0.0,2.0,0.0,122.8548614,1.43780288,2607.93645494,1,1,
313,0.0,3.0,1.0,141.6108614,1.35826209,4615.54173256,1,1,
1211,1.0,1.0,1.0,151.1628614,1.54274267,4900.63251141,1,6,
336,0.0,3.0,1.0,142.6868614,1.35996271,3636.16944442,1,1,
333,0.0,2.0,0.0,136.9888614,1.34054011,3296.95490402,1,1,
408,0.0,2.0,0.0,165.5468614,1.697337,6474.9779155,1,2,
1063,0.0,2.0,0.0,178.8108614,2.05074318,9694.05978355,1,5,
382,0.0,2.0,0.0,136.8228614,1.27389137,2779.17503715,1,1,
50,1.0,0.0,0.0,124.3848614,1.36477753,1788.18041959,1,0,
165,1.0,0.0,0.0,135.9788614,1.30348946,1853.99154367,1,0,
1373,1.0,1.0,1.0,142.0418614,1.51882173,4052.2881043,1,6,
1055,0.0,3.0,1.0,215.2328614,2.10748553,14951.70855557,1,5,
1853,1.0,2.0,1.0,139.8508614,1.4581583,3524.81650366,1,9,
1127,0.0,3.0,1.0,222.6188614,2.25147551,14513.15930173,1,5,
310,0.0,3.0,1.0,133.7208614,1.33200866,3389.70722989,1,1,
117,1.0,0.0,0.0,130.2808614,1.29855226,1705.01938724,1,0,
1714,2.0,0.0,2.0,125.7748614,1.27945715,1791.27136509,1,8,
943,0.0,3.0,1.0,163.6208614,1.73835785,8313.90784365,1,4,
700,0.0,3.0,1.0,183.8808614,1.94946287,10131.45146871,1,3,
1218,1.0,1.0,1.0,135.0448614,1.33936477,3242.8086737,1,6,
727,0.0,2.0,0.0,166.3228614,1.91865294,8118.65868032,1,3,
738,0.0,3.0,1.0,166.7048614,1.83050688,8052.60160884,1,3,
1808,1.0,1.0,1.0,133.8628614,1.42018678,3675.34746902,1,9,
1943,1.0,1.0,1.0,135.7228614,1.48024982,3505.50150001,1,9,
598,0.0,2.0,0.0,193.0688614,1.9769078,10611.24254896,1,2,
463,0.0,2.0,0.0,144.6308614,1.52688713,4735.33278623,1,2,
1609,2.0,0.0,2.0,121.4248614,1.23843143,1917.77165915,1,8,
1110,0.0,3.0,1.0,186.0388614,1.80967565,10115.29872417,1,5,
1583,0.0,2.0,0.0,171.4168614,1.80462257,7635.35465866,1,7,
609,0.0,4.0,2.0,192.5408614,2.0767773,11453.76968535,1,3,
292,0.0,2.0,0.0,139.6928614,1.52127603,4354.33382617,1,1,
543,0.0,3.0,1.0,192.2008614,2.04055379,10614.39304826,1,2,
99,1.0,0.0,0.0,131.3728614,1.35867086,1638.35652561,1,0,
881,0.0,2.0,0.0,144.0848614,1.65934922,5879.52134197,1,4,
1675,2.0,0.0,2.0,136.1028614,1.27979694,1938.76064555,1,8,
661,0.0,3.0,1.0,163.0818614,1.73017894,6343.28229698,1,3,
833,0.0,2.0,0.0,152.2648614,1.69390587,5996.5288181,1,4,
442,0.0,2.0,0.0,190.5648614,2.12328786,11295.04035158,1,2,
1187,0.0,3.0,1.0,187.6688614,2.00959042,10700.89391571,1,5,
1566,0.0,2.0,0.0,154.5788614,1.73592314,5632.26044499,1,7,
1918,1.0,1.0,1.0,151.1628614,1.54274267,4900.63251141,1,9,
721,0.0,3.0,1.0,161.0228614,1.68005662,7692.52486099,1,3,
611,0.0,3.0,1.0,200.7348614,2.17311637,12567.86955747,1,3,
373,0.0,3.0,1.0,145.2008614,1.4976608,5041.66830212,1,1,
421,0.0,2.0,0.0,204.3828614,2.12376177,12497.72280205,1,2,
1692,2.0,0.0,2.0,133.1258614,1.34898353,2289.72710237,1,8,
1670,2.0,0.0,2.0,135.5168614,1.32216381,1963.82280593,1,8,
712,0.0,2.0,0.0,151.3868614,1.63169119,5850.60558915,1,3,
1610,2.0,0.0,2.0,131.8928614,1.28069329,1846.36340664,1,8,
480,0.0,2.0,0.0,198.1888614,1.99799055,11721.20016651,1,2,
1100,0.0,2.0,0.0,173.7908614,2.00145753,9241.17846025,0,5,
1602,2.0,0.0,2.0,137.9388614,1.25261627,2444.59832716,0,8,
1627,2.0,0.0,2.0,129.4388614,1.28060289,1817.13175867,0,8,
1143,0.0,2.0,0.0,202.7608614,2.0235121,12496.36718376,0,5,
1027,0.0,3.0,1.0,169.8558614,1.95288811,9872.10531024,0,5,
974,0.0,6.0,2.0,114.7188614,1.46045826,4695.09525811,0,4,
603,0.0,3.0,1.0,193.9448614,2.20079255,11751.9446468,0,3,
318,0.0,3.0,1.0,135.2928614,1.34935107,3449.62692305,0,1,
186,1.0,0.0,0.0,135.1768614,1.28618366,1671.00103309,0,0,
620,0.0,3.0,1.0,184.2368614,1.85261096,9926.68498876,0,3,
936,0.0,2.0,0.0,162.3948614,1.75033858,7507.13000038,0,4,
1376,1.0,1.0,1.0,139.3128614,1.42647903,3833.6591937,0,6,
1990,1.0,1.0,1.0,138.7008614,1.47779849,3694.51374331,0,9,
1124,0.0,3.0,1.0,198.6008614,2.01115404,13512.77788,0,5,
1424,0.0,2.0,0.0,149.0708614,1.69158409,5162.24148227,0,7,
1483,0.0,2.0,0.0,152.3708614,1.6446998,5102.27993552,0,7,
1384,1.0,1.0,1.0,167.1828614,1.64294572,5841.681693,0,6,
17,1.0,0.0,0.0,135.8468614,1.36688949,1640.18658283,0,0,
271,0.0,3.0,1.0,136.2938614,1.3164272,2755.23717145,0,1,
1272,1.0,1.0,1.0,136.2948614,1.45423959,3827.67298269,0,6,
956,0.0,3.0,1.0,164.2388614,1.8256943,8714.93168067,0,4,
1154,0.0,2.0,0.0,191.9288614,2.00664092,12731.33107864,0,5,
365,0.0,3.0,1.0,147.6408614,1.68492678,6336.32965773,0,1,
1557,0.0,2.0,0.0,184.5988614,1.92210034,7624.82776308,0,7,
1147,0.0,2.0,0.0,199.5948614,2.0108811,13193.4546318,0,5,
1985,1.0,1.0,1.0,139.2148614,1.61542547,4018.88664567,0,9,
1309,1.0,1.0,1.0,135.0448614,1.48398812,3865.48970786,0,6,
1377,1.0,1.0,1.0,140.2148614,1.44817052,3921.89822664,0,6,
760,0.0,4.0,2.0,169.5988614,1.727509,8910.36955052,0,3,
16,1.0,0.0,0.0,127.1298614,1.27032101,1739.28312447,0,0,
1640,2.0,0.0,2.0,132.8278614,1.36730147,2099.97335539,0,8,
1220,1.0,1.0,1.0,149.6348614,1.54236423,4258.51180153,0,6,
547,0.0,2.0,0.0,184.4268614,2.03281845,9667.24018949,0,2,
893,0.0,4.0,2.0,155.9608614,1.77263915,7675.37395462,0,4,
1526,0.0,2.0,0.0,159.5408614,1.77623117,7222.24527227,0,7,
1000,0.0,2.0,0.0,209.6908614,2.09925077,14252.11793566,0,5,
991,0.0,3.0,1.0,157.1768614,1.70913414,5932.05290181,0,4,
804,0.0,3.0,1.0,159.6248614,1.87622258,7075.75141436,0,4,
1568,0.0,2.0,0.0,151.2708614,1.61750536,4878.17346963,0,7,
655,0.0,2.0,0.0,159.8888614,1.68208846,7059.0392526,0,3,
1563,0.0,2.0,0.0,147.2848614,1.71781047,5360.5586641,0,7,
877,0.0,4.0,2.0,160.1628614,1.79295762,8453.77217665,0,4,
1482,0.0,2.0,0.0,153.8768614,1.63949229,5399.07769898,0,7,
737,0.0,3.0,1.0,189.1408614,1.97885159,11244.67882611,0,3,
1561,0.0,2.0,0.0,154.0908614,1.68689446,5242.93256633,0,7,
1620,2.0,0.0,2.0,132.2168614,1.36282786,1843.30938368,0,8,
753,0.0,3.0,1.0,165.6628614,1.86930522,8728.79199914,0,3,
1637,2.0,0.0,2.0,137.1528614,1.38178957,2300.60504637,0,8,
1287,1.0,1.0,1.0,160.1448614,1.52548619,5962.29315444,0,6,
1145,0.0,3.0,1.0,179.4308614,1.9213765,11732.82508825,0,5,
832,0.0,3.0,1.0,149.9148614,1.6902564,6906.86910031,0,4,
637,0.0,3.0,1.0,176.4548614,1.81638843,9791.82907532,0,3,
1437,0.0,2.0,0.0,163.9648614,1.92223541,6905.20973079,0,7,
1751,2.0,0.0,2.0,134.3078614,1.35833441,2068.63596903,0,8,
299,0.0,2.0,0.0,143.6288614,1.42362064,3550.76802375,0,1,
1107,0.0,2.0,0.0,201.2068614,2.11971892,12258.61997845,0,5,
1146,0.0,3.0,1.0,208.3848614,2.05283625,14716.93108522,0,5,
304,0.0,3.0,1.0,157.3168614,1.7514705,6954.97464162,0,1,
1664,2.0,0.0,2.0,125.6008614,1.22541882,1749.44054597,0,8,
1421,0.0,2.0,0.0,148.6408614,1.6371232,4923.79639693,0,7,
821,0.0,3.0,1.0,166.1568614,1.82035707,8595.742624,0,4,
1360,1.0,1.0,1.0,144.1428614,1.51014693,4200.74765527,0,6,
476,0.0,2.0,0.0,204.4748614,2.20228202,13686.01870696,0,2,
65,1.0,0.0,0.0,136.8228614,1.26906209,1799.85520063,0,0,
1075,0.0,3.0,1.0,206.9208614,2.38897816,13600.93711971,0,5,
1363,1.0,1.0,1.0,131.3488614,1.49290105,3110.50547471,0,6,
656,0.0,3.0,1.0,153.4228614,1.6300112,5676.85666709,0,3,
550,0.0,3.0,1.0,203.7708614,2.02599892,12442.1427904,0,2,
1026,0.0,2.0,0.0,190.3548614,1.99018455,10787.27553586,0,5,
396,0.0,3.0,1.0,135.5078614,1.44172323,4255.36281077,0,1,
14,1.0,0.0,0.0,131.8688614,1.29906355,1677.24740162,0,0,
1450,0.0,2.0,0.0,154.0168614,1.64805209,5139.93730818,0,7,
1410,0.0,2.0,0.0,168.2828614,1.78409644,6781.21229521,0,7,
1613,2.0,0.0,2.0,130.5788614,1.22310658,1619.73095073,0,8,
256,0.0,3.0,1.0,139.5848614,1.3147318,4147.56779881,0,1,
505,0.0,2.0,0.0,200.4558614,2.13577166,12815.77671948,0,2,
1953,1.0,1.0,1.0,131.6868614,1.47302106,3127.84253896,0,9,
1638,2.0,0.0,2.0,133.8788614,1.2631017,2044.1676158,0,8,
1236,1.0,1.0,1.0,157.6808614,1.58961946,5287.67761181,0,6,
439,0.0,2.0,0.0,182.7148614,1.99425509,10369.66355595,0,2,
1152,0.0,3.0,1.0,207.6488614,2.20926066,12900.52136111,0,5,
616,0.0,2.0,0.0,181.9708614,1.98613465,8527.39838449,0,3,
1396,1.0,1.0,1.0,129.8268614,1.35271915,2943.22982148,0,6,
627,0.0,3.0,1.0,178.8688614,1.84863714,8202.66822567,0,3,
1034,0.0,3.0,1.0,192.2328614,1.95805559,12567.19435663,0,5,
1263,1.0,2.0,1.0,139.8508614,1.4581583,3524.81650366,0,6,
1336,1.0,1.0,1.0,145.8808614,1.63179211,4727.12767387,0,6,
769,0.0,4.0,2.0,177.9928614,1.85711571,9242.45693366,0,3,
386,0.0,3.0,1.0,142.0828614,1.31784974,3822.73054212,0,1,
1441,0.0,2.0,0.0,165.9828614,1.77865492,6568.86108164,0,7,
1685,2.0,0.0,2.0,130.1988614,1.23811481,1786.45431665,0,8,
1870,1.0,1.0,1.0,177.4708614,1.76232239,6732.36147467,0,9,
483,0.0,2.0,0.0,161.6168614,1.7706184,6720.47384247,0,2,
654,0.0,3.0,1.0,179.0268614,1.84902955,8527.50697573,0,3,
384,0.0,3.0,1.0,142.2728614,1.38394597,4014.58412482,0,1,
1549,0.0,3.0,1.0,164.9828614,1.93920025,8268.12000624,0,7,
639,0.0,4.0,2.0,187.3468614,2.00614239,11269.23977157,0,3,
1650,2.0,0.0,2.0,132.8868614,1.29650434,2076.59607864,0,8,
227,0.0,2.0,0.0,134.1268614,1.29398062,2989.56261038,0,1,
1182,0.0,3.0,1.0,216.5968614,2.14554091,15700.48819764,0,5,
110,1.0,0.0,0.0,131.9348614,1.25178142,1555.87773847,0,0,
266,0.0,2.0,0.0,138.0308614,1.32854015,2935.39833397,0,1,
904,0.0,2.0,0.0,136.3928614,1.36803896,3387.76163148,0,4,
1499,0.0,3.0,1.0,152.3788614,1.7696761,5600.1391907,0,7,
1960,1.0,1.0,1.0,127.3708614,1.46442424,3225.83347319,0,9,
391,0.0,2.0,0.0,137.7988614,1.40177247,3648.33538148,0,1,
841,0.0,4.0,2.0,161.8168614,1.77280953,8095.26066754,0,4,
40,1.0,0.0,0.0,130.6948614,1.34355699,1685.05622222,0,0,
321,0.0,2.0,0.0,137.7238614,1.28158231,2761.85954204,0,1,
189,0.0,2.0,0.0,209.4188614,2.02748205,13099.45528567,0,0,
1854,1.0,1.0,1.0,140.2148614,1.38978175,3632.04157742,0,9,
1662,2.0,0.0,2.0,140.5698614,1.40285859,2524.03089128,0,8,
750,0.0,3.0,1.0,185.6508614,1.99373527,10466.95006045,0,3,
1413,0.0,2.0,0.0,154.3148614,1.79368086,6255.51427574,0,7,
772,0.0,2.0,0.0,161.7168614,1.59504786,6200.3226653,0,3,
894,0.0,2.0,0.0,163.2968614,1.88060367,7781.64015149,0,4,
3,1.0,0.0,0.0,129.4788614,1.27087816,1695.05528143,0,0,
1954,0.0,2.0,0.0,138.7328614,1.39770777,3486.44701557,0,9,
749,0.0,3.0,1.0,162.6938614,1.68146603,6887.74097419,0,3,
564,0.0,2.0,0.0,192.6808614,1.98473723,11143.19625946,0,2,
1399,1.0,1.0,1.0,134.1528614,1.50653883,3872.73354596,0,6,
1453,0.0,2.0,0.0,150.5588614,1.76812711,5307.03396266,0,7,
1589,0.0,3.0,1.0,162.7418614,1.78160042,6573.33819904,0,7,
1885,1.0,1.0,1.0,164.8008614,1.58343745,5914.60486408,0,9,
1806,1.0,1.0,1.0,135.2608614,1.49546662,3592.35352929,0,9,
1921,1.0,1.0,1.0,150.3608614,1.50339582,4641.7236044,0,9,
1507,0.0,2.0,0.0,151.3868614,1.73336055,5417.69733049,0,7,
1555,0.0,2.0,0.0,148.0288614,1.65063663,5120.63827273,0,7,
566,0.0,2.0,0.0,183.2368614,1.82866656,9885.66800306,0,2,
1064,0.0,2.0,0.0,203.4808614,1.96999349,13239.52595029,0,5,
906,0.0,3.0,1.0,177.9088614,1.96247338,9006.60706368,0,4,
1312,1.0,1.0,1.0,140.5948614,1.54850494,3612.776887,0,6,
108,1.0,0.0,0.0,127.0728614,1.18246997,1636.62870465,0,0,
567,0.0,2.0,0.0,176.9748614,1.8427169,9360.56643148,0,2,
351,0.0,2.0,0.0,129.2638614,1.26115671,2454.23553291,0,1,
301,0.0,2.0,0.0,139.2618614,1.24106179,2250.27669541,0,1,
1518,0.0,2.0,0.0,164.5528614,1.75324051,6549.033872,0,7,
779,0.0,3.0,1.0,171.0788614,1.89584975,8202.03379692,0,3,
862,0.0,2.0,0.0,154.9188614,1.77673099,6394.65838259,0,4,
83,1.0,0.0,0.0,132.2158614,1.26304954,1757.95620714,0,0,
199,1.0,0.0,0.0,125.2198614,1.24423028,1602.84091206,0,0,
1925,1.0,1.0,1.0,144.9948614,1.58493175,4479.01038962,0,9,
698,0.0,2.0,0.0,182.1528614,1.94912038,10137.65591027,0,3,
1461,0.0,2.0,0.0,145.4488614,1.65450406,5280.83295423,0,7,
1074,0.0,3.0,1.0,191.1428614,2.03945705,13029.40532406,0,5,
1230,1.0,1.0,1.0,141.6618614,1.54849889,4162.40206726,0,6,
818,0.0,3.0,1.0,152.8668614,1.79523171,6631.01559274,0,4,
1314,1.0,1.0,1.0,142.3728614,1.53903581,4074.16566155,0,6,
1679,2.0,0.0,2.0,130.9668614,1.32882179,1835.49317686,0,8,
7,1.0,0.0,0.0,129.3468614,1.30564601,1547.26372726,0,0,
944,0.0,3.0,1.0,145.4818614,1.65757688,5967.15809076,0,4,
1134,0.0,3.0,1.0,202.5388614,2.11322015,14753.5439041,0,5,
953,0.0,2.0,0.0,161.2628614,1.74966974,6405.39042419,0,4,
228,0.0,3.0,1.0,141.9428614,1.42822737,4125.99530329,0,1,
1764,2.0,0.0,2.0,135.4088614,1.39201741,2407.18951011,0,8,
1694,2.0,0.0,2.0,136.1028614,1.32392787,1866.86553226,0,8,
128,1.0,0.0,0.0,127.8168614,1.46108193,1782.53740446,0,0,
1296,1.0,1.0,1.0,140.3288614,1.51917282,3909.11412491,0,6,
1845,1.0,1.0,1.0,135.0288614,1.41466194,3033.30714023,0,9,
1772,2.0,0.0,2.0,132.3908614,1.28781974,1863.8278669,0,8,
91,1.0,0.0,0.0,130.6368614,1.21629652,1601.07095887,0,0,
1246,1.0,1.0,1.0,154.8848614,1.45157654,4985.37701844,0,6,
914,0.0,3.0,1.0,164.8928614,1.80924005,7835.67050126,0,4,
1405,0.0,2.0,0.0,175.7008614,1.89375448,7733.44326697,0,7,
739,0.0,2.0,0.0,176.4548614,1.78573983,10076.93867691,0,3,
1451,0.0,2.0,0.0,150.3448614,1.67646183,5191.93908855,0,7,
1068,0.0,3.0,1.0,198.5108614,2.00894863,12215.26643467,0,5,
1530,0.0,2.0,0.0,157.1588614,1.67088905,5314.0597764,0,7,
1329,1.0,1.0,1.0,139.3868614,1.45730756,3729.17420228,0,6,
1796,2.0,0.0,2.0,139.3528614,1.32970482,2039.97994938,0,8,
97,1.0,0.0,0.0,128.4198614,1.33442301,1634.09960556,0,0,
1330,1.0,1.0,1.0,126.5108614,1.44142697,3470.60993208,0,6,
719,0.0,3.0,1.0,210.1388614,2.16456589,12664.49327165,0,3,
1073,0.0,2.0,0.0,186.4688614,2.01423065,10513.02171566,0,5,
973,0.0,2.0,0.0,153.5288614,1.68838759,5951.87584722,0,4,
1525,0.0,2.0,0.0,151.6348614,1.6343642,5188.51629721,0,7,
553,0.0,2.0,0.0,182.7648614,1.87759576,9377.22122106,0,2,
1283,1.0,1.0,1.0,146.1028614,1.51713982,4197.46796051,0,6,
1741,2.0,0.0,2.0,131.9528614,1.25909403,2395.10397487,0,8,
425,0.0,2.0,0.0,188.2568614,1.99868122,9546.50510135,0,2,
416,0.0,3.0,1.0,192.6468614,2.01692011,11262.43236502,0,2,
1395,1.0,1.0,1.0,138.7748614,1.481761,3734.58627414,0,6,
1579,0.0,2.0,0.0,149.0548614,1.67521649,5008.42068471,0,7,
1801,1.0,1.0,1.0,136.9388614,1.45077032,3536.37415995,0,9,
1459,0.0,2.0,0.0,156.2168614,1.80661035,5682.88196043,0,7,
1008,0.0,2.0,0.0,179.4488614,1.85712599,11172.93900744,0,5,
1574,0.0,2.0,0.0,153.6528614,1.66219229,5307.17066737,0,7,
1537,0.0,2.0,0.0,164.6688614,1.78662416,6406.44585568,0,7,
975,0.0,3.0,1.0,164.2888614,1.82201122,7826.24935643,0,4,
858,0.0,3.0,1.0,149.7408614,1.71169645,6359.7405547,0,4,
786,0.0,3.0,1.0,190.3488614,2.19032276,10871.54538053,0,3,
348,0.0,2.0,0.0,146.6968614,1.41607728,4380.49168804,0,1,
486,0.0,2.0,0.0,185.4518614,1.9959419,10102.21885817,0,2,
1370,1.0,1.0,1.0,137.0128614,1.43150424,3631.85940286,0,6,
231,0.0,3.0,1.0,143.3808614,1.3768317,3845.84627496,0,1,
1632,2.0,0.0,2.0,125.5348614,1.27124294,1763.87038367,0,8,
837,0.0,3.0,1.0,138.0968614,1.53035213,5602.35019121,0,4,
438,0.0,2.0,0.0,196.5508614,1.95421382,11507.50873039,0,2,
303,0.0,2.0,0.0,132.5808614,1.33487646,3552.80583884,0,1,
1070,0.0,3.0,1.0,210.6608614,2.1875135,15847.07312158,0,5,
267,0.0,3.0,1.0,135.6158614,1.34669357,3253.93295907,0,1,
1242,1.0,1.0,1.0,143.3328614,1.55628436,4119.68680294,0,6,
695,0.0,2.0,0.0,162.9408614,1.59354163,6285.72459904,0,3,
960,0.0,2.0,0.0,150.6608614,1.7647432,6041.30494492,0,4,
1439,0.0,2.0,0.0,168.6468614,1.78167533,6602.76656734,0,7,
1945,0.0,2.0,0.0,177.7528614,1.94886912,9450.66631764,0,9,
557,0.0,2.0,0.0,183.8068614,1.94047334,10132.94264009,0,2,
211,0.0,3.0,1.0,146.5568614,1.53227083,5572.13145515,0,1,
861,0.0,4.0,2.0,168.1268614,1.88359507,9468.03359224,0,4,
1655,2.0,0.0,2.0,132.9448614,1.30096649,1951.21832727,0,8,
1198,0.0,3.0,1.0,206.5988614,2.02416414,14745.69674039,0,5,
528,0.0,2.0,0.0,190.1908614,2.07275185,11045.90834198,0,2,
865,0.0,2.0,0.0,149.1208614,1.63371655,5774.54873649,0,4,
419,0.0,2.0,0.0,183.0708614,2.09441386,11134.71572067,0,2,
